id_name,category,price_chf,old_price,sellable_online,link,other_colors,description,designer,width,length,depth
20308701_TROFAST,Children's furniture,41.25,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-wall-storage-light-white-stained-pine-pine-20308701/,No,"Wall storage,          93x30 cm",Mia Lagerman,21,30,93
99228551_TROFAST,Children's furniture,65,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-green-white-s99228551/,Yes,"Storage combination,          46x30x145 cm",Studio Copenhagen,30,145,46
80418056_POÄNG,Children's furniture,33.5,No old price,TRUE,https://www.ikea.com/sa/en/p/poaeng-childrens-armchair-frame-birch-veneer-80418056/,No,Children's armchair frame,Noboru Nakamura,56,68,47
80362974_SLÄKT,Children's furniture,73.75,No old price,TRUE,https://www.ikea.com/sa/en/p/slaekt-storage-box-with-castors-80362974/,No,"Storage box with castors,          62x62x35 cm",Ebba Strandmark,53,35,62
90146456_INGOLF,Children's furniture,68.75,No old price,TRUE,https://www.ikea.com/sa/en/p/ingolf-junior-chair-white-90146456/,No,Junior chair,Carina Bengs,45,77,41
20308697_TROFAST,Children's furniture,80,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-20308697/,No,"Frame,          94x52 cm",Studio Copenhagen,44,52,94
10308693_TROFAST,Children's furniture,48.75,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-10308693/,No,"Frame,          44x91 cm",Studio Copenhagen,30,91,44
70253541_AGAM,Children's furniture,48.75,No old price,TRUE,https://www.ikea.com/sa/en/p/agam-junior-chair-black-70253541/,No,Junior chair,IKEA of Sweden,43,79,41
9102532_TROFAST,Children's furniture,98.75,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s09102532/,No,"Storage combination,          94x44x52 cm",Studio Copenhagen,44,52,94
40466285_TROFAST,Children's furniture,2.5,No old price,FALSE,https://www.ikea.com/sa/en/p/trofast-storage-box-green-40466285/,No,"Storage box,          42x30x10 cm",404.662.85 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30,10,42
69337801_TROFAST,Children's furniture,50,No old price,FALSE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-pink-s69337801/,Yes,"Storage combination,          46x30x94 cm",Studio Copenhagen,30,94,46
60353838_INGOLF,Children's furniture,55,SR 275,TRUE,https://www.ikea.com/sa/en/p/ingolf-junior-chair-antique-stain-60353838/,No,Junior chair,Carina Bengs,45,77,41
79102958_TROFAST,Children's furniture,102.5,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s79102958/,Yes,"Storage combination,          94x44x52 cm",Studio Copenhagen,44,52,94
69252712_STUVA / FRITIDS,Children's furniture,182.5,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-fritids-chest-of-6-drawers-white-white-s69252712/,Yes,"Chest of 6 drawers,          60x50x128 cm",Ebba Strandmark,50,128,60
165213_URBAN,Children's furniture,56.25,No old price,TRUE,https://www.ikea.com/sa/en/p/urban-junior-chair-white-00165213/,No,Junior chair,Carl Öjerstam,48,79,45
30171123_TROFAST,Children's furniture,43.75,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-frame-white-30171123/,No,"Frame,          46x30x145 cm",Studio Copenhagen,30,145,46
19252615_LANGUR,Children's furniture,58.75,No old price,TRUE,https://www.ikea.com/sa/en/p/langur-junior-chair-white-s19252615/,No,Junior chair,J Fritzdorf/J Feldman/J Hedberg,61,82,56
30466281_TROFAST,Children's furniture,3.75,No old price,FALSE,https://www.ikea.com/sa/en/p/trofast-storage-box-orange-30466281/,No,"Storage box,          42x30x23 cm",304.662.81 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30,23,42
50466275_TROFAST,Children's furniture,3.75,No old price,FALSE,https://www.ikea.com/sa/en/p/trofast-storage-box-pink-50466275/,No,"Storage box,          42x30x23 cm",504.662.75 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30,23,42
10460888_SMÅGÖRA,Nursery furniture,123.75,No old price,TRUE,https://www.ikea.com/sa/en/p/smagoera-wardrobe-white-10460888/,No,"Wardrobe,          80x50x187 cm",IKEA of Sweden,50,187,80
99323614_SMÅGÖRA,Nursery furniture,92.5,No old price,TRUE,https://www.ikea.com/sa/en/p/smagoera-changing-tbl-bookshelf-w-1-shlf-ut-white-s99323614/,No,Changing tbl/bookshelf w 1 shlf ut,IKEA of Sweden,40,91,60
50460886_SMÅGÖRA,Nursery furniture,68.75,No old price,TRUE,https://www.ikea.com/sa/en/p/smagoera-changing-table-bookshelf-white-50460886/,No,Changing table/bookshelf,IKEA of Sweden,40,91,60
9323623_SMÅGÖRA,Nursery furniture,116.25,No old price,TRUE,https://www.ikea.com/sa/en/p/smagoera-changing-tbl-bookshelf-w-2-shlf-ut-white-s09323623/,No,Changing tbl/bookshelf w 2 shlf ut,IKEA of Sweden,40,91,60
29067293_ANTILOP,Nursery furniture,27.5,No old price,TRUE,https://www.ikea.com/sa/en/p/antilop-highchair-with-tray-silver-colour-white-silver-colour-s29067293/,No,Highchair with tray,IKEA of Sweden,62,90,56
50422494_GODISHUS,Nursery furniture,98.75,No old price,TRUE,https://www.ikea.com/sa/en/p/godishus-wardrobe-white-50422494/,No,"Wardrobe,          60x51x178 cm","504.224.94 You can position the shelf and clothes rail in two different ways – clothes rail at the top and shelf down below, or both together at the top of the wardrobe.Deep enough to hold standard-sized adult hangers.With the included colourful stickers, you can quickly label the doors in your own personal way.You can also write with chalk on the sticker to keep track of where you have your things.WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.",51,178,60
30199283_ÖNSKLIG,Nursery furniture,14.75,No old price,TRUE,https://www.ikea.com/sa/en/p/oensklig-stor-baskets-changing-tbl-set-of-4-white-30199283/,No,Stor baskets changing tbl set of 4,Monika Mulder,23,26,27
29042877_TROFAST,Nursery furniture,91.25,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-s29042877/,Yes,"Storage combination,          99x44x94 cm",Studio Copenhagen,44,94,99
89041709_ANTILOP,Nursery furniture,21.25,No old price,TRUE,https://www.ikea.com/sa/en/p/antilop-highchair-with-safety-belt-white-silver-colour-s89041709/,No,Highchair with safety belt,IKEA of Sweden,59,90,56
69253146_STUVA / FRITIDS,Nursery furniture,202.5,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-fritids-changing-table-with-drawers-white-white-s69253146/,Yes,"Changing table with drawers,          90x79x102 cm",Ebba Strandmark/IKEA of Sweden,79,102,90
10269696_SUNDVIK,Nursery furniture,273.75,No old price,TRUE,https://www.ikea.com/sa/en/p/sundvik-wardrobe-white-10269696/,No,"Wardrobe,          80x50x171 cm",Jon Karlsson,50,171,80
29252912_STUVA / FRITIDS,Nursery furniture,207.5,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s29252912/,Yes,"Wardrobe,          60x50x192 cm",Ebba Strandmark/IKEA of Sweden,50,192,60
30346986_LANGUR,Nursery furniture,12.5,No old price,TRUE,https://www.ikea.com/sa/en/p/langur-padded-seat-cover-for-highchair-yellow-30346986/,No,Padded seat cover for highchair,Chenyi Ke,21,40,22
20305707_BUSUNGE,Nursery furniture,161.25,No old price,TRUE,https://www.ikea.com/sa/en/p/busunge-wardrobe-white-20305707/,No,"Wardrobe,          80x139 cm",Carl Öjerstam,52,139,80
20307037_GULLIVER,Nursery furniture,198.75,No old price,TRUE,https://www.ikea.com/sa/en/p/gulliver-changing-table-white-20307037/,No,Changing table,IKEA of Sweden,54,93,82
19275075_STUVA / FRITIDS,Nursery furniture,386.25,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s19275075/,Yes,"Wardrobe,          120x50x192 cm",Ebba Strandmark/IKEA of Sweden,50,192,120
80433486_GODISHUS,Nursery furniture,73.75,No old price,TRUE,https://www.ikea.com/sa/en/p/godishus-chest-of-3-drawers-white-80433486/,No,"Chest of 3 drawers,          60x64 cm","804.334.86 Perfect height for small children. They can easily reach and find things on their own.With the included colourful stickers, you can quickly label the drawers in your own personal way.You can also write with chalk on the sticker to keep track of where you have your things.WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.",40,64,60
39252756_STUVA / FRITIDS,Nursery furniture,106.25,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s39252756/,Yes,"Wardrobe,          60x50x128 cm",IKEA of Sweden/Ebba Strandmark,50,128,60
79898306_TROFAST,Nursery furniture,38.75,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-wall-storage-white-white-s79898306/,No,"Wall storage,          99x21x30 cm",Studio Copenhagen,21,30,99
99228476_TROFAST,Nursery furniture,62.5,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-s99228476/,Yes,"Storage combination,          46x30x145 cm",Studio Copenhagen,30,145,46
59252637_STUVA / FRITIDS,Nursery furniture,98.75,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-fritids-bench-with-toy-storage-white-white-s59252637/,Yes,"Bench with toy storage,          90x50x50 cm",Ebba Strandmark,50,50,90
90269697_SUNDVIK,Nursery furniture,273.75,No old price,TRUE,https://www.ikea.com/sa/en/p/sundvik-wardrobe-grey-brown-90269697/,No,"Wardrobe,          80x50x171 cm",Jon Karlsson,50,171,80
39180830_STUVA / FÖLJA,Nursery furniture,206.25,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-foelja-changing-table-with-4-drawers-white-s39180830/,No,"Changing table with 4 drawers,          90x79x102 cm",IKEA of Sweden/Ebba Strandmark,79,102,90
80229008_BUSUNGE,Nursery furniture,161.25,No old price,TRUE,https://www.ikea.com/sa/en/p/busunge-wardrobe-light-pink-80229008/,No,"Wardrobe,          80x139 cm",Carl Öjerstam,52,139,80
69253047_STUVA / FRITIDS,Nursery furniture,306.25,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-with-storage-bench-white-light-blue-s69253047/,Yes,"Wardrobe with storage bench,          150x50x192 cm",Ebba Strandmark/IKEA of Sweden,50,192,150
19240892_TROFAST,Nursery furniture,61.25,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-white-pink-s19240892/,Yes,"Storage combination,          44x30x91 cm",Studio Copenhagen,30,91,44
10091453_TROFAST,Nursery furniture,68.75,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-frame-white-10091453/,No,"Frame,          99x44x94 cm",Studio Copenhagen,44,94,99
19102659_TROFAST,Nursery furniture,98.75,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s19102659/,Yes,"Storage combination,          94x44x52 cm",Studio Copenhagen,44,52,94
89102095_TROFAST,Nursery furniture,118.75,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s89102095/,Yes,"Storage combination,          94x44x91 cm",Studio Copenhagen,44,91,94
30465489_SMÅGÖRA,Nursery furniture,23.75,No old price,TRUE,https://www.ikea.com/sa/en/p/smagoera-shelf-unit-white-30465489/,No,"Shelf unit,          29x88 cm",IKEA of Sweden,25,88,29
49123405_TROFAST,Nursery furniture,87.5,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-s49123405/,No,"Storage combination,          99x44x56 cm",Studio Copenhagen,44,56,99
49252553_LANGUR,Nursery furniture,100,No old price,TRUE,https://www.ikea.com/sa/en/p/langur-junior-highchair-with-tray-white-s49252553/,No,Junior/highchair with tray,J Fritzdorf/J Feldman/J Hedberg,61,87,56
69252712_STUVA / FRITIDS,Nursery furniture,182.5,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-fritids-chest-of-6-drawers-white-white-s69252712/,Yes,"Chest of 6 drawers,          60x50x128 cm",Ebba Strandmark,50,128,60
20225334_STUVA,Nursery furniture,136.25,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-changing-table-desk-white-20225334/,No,Changing table/desk,IKEA of Sweden,79,102,90
50165079_BLÅMES,Nursery furniture,93.75,No old price,TRUE,https://www.ikea.com/sa/en/p/blames-highchair-with-tray-black-50165079/,No,Highchair with tray,Tina Christensen,53,93,52
50171122_TROFAST,Nursery furniture,31.25,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-wall-storage-white-50171122/,No,"Wall storage,          99x30 cm",Studio Copenhagen,21,30,99
9252593_LANGUR,Nursery furniture,86.25,No old price,TRUE,https://www.ikea.com/sa/en/p/langur-junior-highchair-white-s09252593/,No,Junior/highchair,J Fritzdorf/J Feldman/J Hedberg,61,87,56
89228472_TROFAST,Nursery furniture,87.5,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-green-s89228472/,Yes,"Storage combination,          99x44x56 cm",Studio Copenhagen,44,56,99
10330811_LANGUR,Nursery furniture,27.5,No old price,TRUE,https://www.ikea.com/sa/en/p/langur-seat-shell-for-highchair-white-10330811/,No,Seat shell for highchair,J Fritzdorf/J Feldman/J Hedberg,37,40,35
29228470_TROFAST,Nursery furniture,91.25,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-s29228470/,Yes,"Storage combination,          99x44x56 cm",Studio Copenhagen,44,56,99
60308695_TROFAST,Nursery furniture,96.25,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-60308695/,No,"Frame,          94x44x91 cm",Studio Copenhagen,44,91,94
79102958_TROFAST,Nursery furniture,102.5,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s79102958/,Yes,"Storage combination,          94x44x52 cm",Studio Copenhagen,44,52,94
9102532_TROFAST,Nursery furniture,98.75,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s09102532/,No,"Storage combination,          94x44x52 cm",Studio Copenhagen,44,52,94
59279585_STUVA / FRITIDS,Nursery furniture,93.75,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-fritids-toy-storage-with-wheels-white-white-s59279585/,Yes,"Toy storage with wheels,          60x50x64 cm",IKEA of Sweden/Ebba Strandmark,50,64,60
79228590_TROFAST,Nursery furniture,50,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-green-white-s79228590/,Yes,"Storage combination,          46x30x94 cm",Studio Copenhagen,30,94,46
30171123_TROFAST,Nursery furniture,43.75,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-frame-white-30171123/,No,"Frame,          46x30x145 cm",Studio Copenhagen,30,145,46
60305705_BUSUNGE,Nursery furniture,98.75,No old price,TRUE,https://www.ikea.com/sa/en/p/busunge-chest-of-2-drawers-white-60305705/,No,"Chest of 2 drawers,          80x75 cm",Carl Öjerstam,40,75,80
20229011_BUSUNGE,Nursery furniture,98.75,No old price,TRUE,https://www.ikea.com/sa/en/p/busunge-chest-of-2-drawers-light-pink-20229011/,No,"Chest of 2 drawers,          80x75 cm",Carl Öjerstam,40,75,80
10308693_TROFAST,Nursery furniture,48.75,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-10308693/,No,"Frame,          44x91 cm",Studio Copenhagen,30,91,44
29103007_TROFAST,Nursery furniture,60,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s29103007/,Yes,"Storage combination,          44x30x91 cm",Studio Copenhagen,30,91,44
19262233_STUVA / FRITIDS,Nursery furniture,136.25,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-fritids-bookcase-with-drawers-white-light-pink-s19262233/,Yes,"Bookcase with drawers,          60x50x128 cm",Ebba Strandmark/IKEA of Sweden,50,128,60
69252868_STUVA / FRITIDS,Nursery furniture,168.75,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-light-blue-s69252868/,Yes,"Wardrobe,          60x50x192 cm",Ebba Strandmark/IKEA of Sweden,50,192,60
99228551_TROFAST,Nursery furniture,65,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-green-white-s99228551/,Yes,"Storage combination,          46x30x145 cm",Studio Copenhagen,30,145,46
89335976_TROFAST,Nursery furniture,48.75,No old price,FALSE,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-pink-s89335976/,Yes,"Storage combination,          46x30x94 cm",Studio Copenhagen,30,94,46
80153800_TROFAST,Nursery furniture,68.75,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-frame-white-80153800/,No,"Frame,          99x44x56 cm",Studio Copenhagen,44,56,99
30091452_TROFAST,Nursery furniture,37.5,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-frame-white-30091452/,No,"Frame,          46x30x94 cm",Studio Copenhagen,30,94,46
20308697_TROFAST,Nursery furniture,80,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-20308697/,No,"Frame,          94x52 cm",Studio Copenhagen,44,52,94
9252673_STUVA / FRITIDS,Nursery furniture,103.75,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-fritids-chest-of-3-drawers-white-white-s09252673/,Yes,"Chest of 3 drawers,          60x64 cm",Ebba Strandmark,50,64,60
20308701_TROFAST,Nursery furniture,41.25,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-wall-storage-light-white-stained-pine-pine-20308701/,No,"Wall storage,          93x30 cm",Mia Lagerman,21,30,93
30466281_TROFAST,Nursery furniture,3.75,No old price,FALSE,https://www.ikea.com/sa/en/p/trofast-storage-box-orange-30466281/,No,"Storage box,          42x30x23 cm",304.662.81 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30,23,42
40466285_TROFAST,Nursery furniture,2.5,No old price,FALSE,https://www.ikea.com/sa/en/p/trofast-storage-box-green-40466285/,No,"Storage box,          42x30x10 cm",404.662.85 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30,10,42
50466275_TROFAST,Nursery furniture,3.75,No old price,FALSE,https://www.ikea.com/sa/en/p/trofast-storage-box-pink-50466275/,No,"Storage box,          42x30x23 cm",504.662.75 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30,23,42
80208529_ÄPPLARÖ,Outdoor furniture,111.25,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-bench-with-backrest-outdoor-brown-stained-brown-80208529/,No,"Bench with backrest, outdoor",K Hagberg/M Hagberg,65,80,117
10411440_TOSTERÖ,Outdoor furniture,43.75,No old price,TRUE,https://www.ikea.com/sa/en/p/tosteroe-storage-box-outdoor-black-10411440/,No,"Storage box, outdoor,          129x44x79 cm","104.114.40 This waterproof storage box protects your outdoor pads and cushions from rain, sun, dirt, dust and pollen and helps you keep them organised when they’re not being used.Protecting your outdoor pads and cushions in a waterproof storage box is a simple and effective way to make them look new and fresh longer.The colour stays fresh for longer as the fabric is fade resistant. Handles make it easy to move.Make sure the cushions are completely dry before storing them away in the storage box.During the off-season, store the box filled with cushions in a cool dry place indoors.The storage box is light in weight, so you may need to fill it to keep it from moving around in the wind.For example, the storage box can be filled with 3 seat cushions and 3 back cushions for outdoor sofas and 4 decorative cushions.For example, the storage box can be filled with 6 seat/back cushions and 6 decorative cushions.For example, the storage box can be filled with 2 seat cushions and 2 back cushions for outdoor sofas, 2 chair cushions for armchairs and 2-4 decorative cushions.",44,79,129
49054015_ÄPPLARÖ,Outdoor furniture,96,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-wall-panel-gate-leg-table-outdoor-brown-stained-s49054015/,No,"Wall panel+gate-leg table, outdoor,          80x62x158 cm",K Hagberg/M Hagberg,62,158,80
40332682_BROMMÖ,Outdoor furniture,51.25,No old price,TRUE,https://www.ikea.com/sa/en/p/brommoe-lounger-outdoor-black-brown-stained-brown-40332682/,No,"Lounger, outdoor",IKEA of Sweden,92,89,48
20204925_ÄPPLARÖ,Outdoor furniture,24.75,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-stool-outdoor-foldable-brown-stained-20204925/,No,"Stool, outdoor",K Hagberg/M Hagberg,38,42,40
99262168_ÄPPLARÖ,Outdoor furniture,644,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-modular-corner-sofa-3-seat-outdoor-brown-stained-froesoen-duvholmen-dark-grey-s99262168/,Yes,"Modular corner sofa 3-seat, outdoor,          143/223x80x84 cm",Eva Lilja Löwenhielm/K Hagberg/M Hagberg/IKEA of Sweden,80,84,223
39251993_HAVSTEN,Outdoor furniture,237.5,No old price,TRUE,https://www.ikea.com/sa/en/p/havsten-add-on-unit-in-outdoor-beige-s39251993/,No,"Add-on unit, in/outdoor,          83x94x90 cm",Andreas Fredriksson,94,90,83
20208527_ÄPPLARÖ,Outdoor furniture,63.75,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-chair-with-armrests-outdoor-brown-stained-brown-20208527/,No,"Chair with armrests, outdoor",K Hagberg/M Hagberg,65,82,62
50313094_FALHOLMEN,Outdoor furniture,38.75,No old price,TRUE,https://www.ikea.com/sa/en/p/falholmen-chair-with-armrests-outdoor-grey-brown-stained-light-brown-stained-50313094/,No,"Chair with armrests, outdoor",Andreas Fredriksson,55,80,57
10205181_ÄPPLARÖ,Outdoor furniture,63.75,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-bench-outdoor-brown-stained-brown-10205181/,No,"Bench, outdoor,          114 cm",K Hagberg/M Hagberg,41,44,114
50339206_MASTHOLMEN,Outdoor furniture,116.25,No old price,TRUE,https://www.ikea.com/sa/en/p/mastholmen-armchair-outdoor-50339206/,No,"Armchair, outdoor",Nike Karlsson,67,80,68
70208539_ÄPPLARÖ,Outdoor furniture,68.75,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-reclining-chair-outdoor-brown-foldable-brown-stained-brown-70208539/,No,"Reclining chair, outdoor",K Hagberg/M Hagberg,80,101,63
29267334_ÄPPLARÖ,Outdoor furniture,596,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-3-seat-modular-sofa-outdoor-with-footstool-brown-stained-brown-stained-froesoen-duvholmen-beige-s29267334/,Yes,"3-seat modular sofa, outdoor,          143/223x80x84 cm",IKEA of Sweden/Eva Lilja Löwenhielm/K Hagberg/M Hagberg,80,84,223
70234185_SKARPÖ,Outdoor furniture,44.75,No old price,TRUE,https://www.ikea.com/sa/en/p/skarpoe-armchair-outdoor-white-70234185/,No,"Armchair, outdoor",Magnus Elebäck,81,71,79
90095428_TÄRNÖ,Outdoor furniture,13.75,No old price,TRUE,https://www.ikea.com/sa/en/p/taernoe-chair-outdoor-acacia-foldable-black-grey-brown-stained-steel-light-brown-stained-90095428/,No,"Chair, outdoor",IKEA of Sweden,40,79,39
89260075_ÄPPLARÖ,Outdoor furniture,508.5,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-3-seat-modular-sofa-outdoor-brown-stained-froesoen-duvholmen-beige-s89260075/,Yes,"3-seat modular sofa, outdoor,          223x80x84 cm",IKEA of Sweden/Eva Lilja Löwenhielm/K Hagberg/M Hagberg,80,84,223
70267133_VÄDDÖ,Outdoor furniture,8.85,SR 59,TRUE,https://www.ikea.com/sa/en/p/vaeddoe-stool-outdoor-white-70267133/,No,"Stool, outdoor",Henrik Preutz,33,46,36
50312424_INNAMO,Outdoor furniture,26.85,SR 179,TRUE,https://www.ikea.com/sa/en/p/innamo-chair-with-armrests-outdoor-white-50312424/,No,"Chair with armrests, outdoor",IKEA of Sweden,68,93,54
60205188_ÄPPLARÖ,Outdoor furniture,77.25,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-one-seat-section-outdoor-brown-stained-brown-60205188/,No,"One-seat section, outdoor",K Hagberg/M Hagberg,80,73,63
9227532_ÄPPLARÖ,Outdoor furniture,397,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-2-seat-modular-sofa-outdoor-brown-stained-kungsoe-white-white-s09227532/,Yes,"2-seat modular sofa, outdoor,          160x80x73 cm",IKEA of Sweden/K Hagberg/M Hagberg,80,73,160
49251983_HAVSTEN,Outdoor furniture,743.75,No old price,TRUE,https://www.ikea.com/sa/en/p/havsten-3-seat-sofa-in-outdoor-with-open-end-without-armrests-beige-s49251983/,No,"3-seat sofa, in/outdoor,          245x94x90 cm",Andreas Fredriksson,94,90,245
79258271_KUNGSHOLMEN,Outdoor furniture,698.2,"SR 3,208",TRUE,https://www.ikea.com/sa/en/p/kungsholmen-modular-corner-sofa-3-seat-outdoor-black-brown-froesoen-duvholmen-beige-s79258271/,Yes,"Modular corner sofa 3-seat, outdoor",Eva Lilja Löwenhielm/IKEA of Sweden/Nike Karlsson,80,90,222
10255307_FEJAN,Outdoor furniture,14.75,No old price,TRUE,https://www.ikea.com/sa/en/p/fejan-chair-outdoor-foldable-white-10255307/,No,"Chair, outdoor",K Hagberg/M Hagberg,42,89,44
89259963_ÄPPLARÖ,Outdoor furniture,135.5,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-easy-chair-outdoor-brown-stained-froesoen-duvholmen-dark-grey-s89259963/,Yes,"Easy chair, outdoor,          63x80x84 cm",IKEA of Sweden/Eva Lilja Löwenhielm/K Hagberg/M Hagberg,80,84,63
40413131_ÄPPLARÖ,Outdoor furniture,43.75,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-chair-outdoor-foldable-brown-stained-40413131/,No,"Chair, outdoor",K Hagberg/M Hagberg,56,86,42
10174641_IKEA PS VÅGÖ,Outdoor furniture,34.75,No old price,TRUE,https://www.ikea.com/sa/en/p/ikea-ps-vagoe-easy-chair-outdoor-white-10174641/,No,"Easy chair, outdoor",Thomas Sandell,92,71,74
70418170_PRÄSTHOLM,Outdoor furniture,173.75,No old price,TRUE,https://www.ikea.com/sa/en/p/praestholm-bench-with-backrest-outdoor-grey-70418170/,No,"Bench with backrest, outdoor",Ola Wihlborg,52,79,113
49252609_SOLLERÖN,Outdoor furniture,936.5,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-modular-corner-sofa-3-seat-outdoor-brown-froesoen-duvholmen-beige-s49252609/,Yes,"Modular corner sofa 3-seat, outdoor",Jonas Hultqvist/IKEA of Sweden/Eva Lilja Löwenhielm,82,88,225
40160478_LÄCKÖ,Outdoor furniture,37.25,No old price,TRUE,https://www.ikea.com/sa/en/p/laeckoe-chair-with-armrests-outdoor-grey-40160478/,No,"Chair with armrests, outdoor",IKEA of Sweden,60,82,56
50267049_KUNGSHOLMEN,Outdoor furniture,77.85,SR 519,TRUE,https://www.ikea.com/sa/en/p/kungsholmen-one-seat-section-outdoor-black-brown-50267049/,No,"One-seat section, outdoor",Nike Karlsson,80,73,62
40365371_MAMMUT,Outdoor furniture,14.75,No old price,TRUE,https://www.ikea.com/sa/en/p/mammut-childrens-chair-in-outdoor-white-40365371/,No,Children's chair,M Kjelstrup/A Östgaard,36,67,39
50401986_SJÄLLAND,Outdoor furniture,79,SR 395,TRUE,https://www.ikea.com/sa/en/p/sjaelland-bench-outdoor-light-grey-light-brown-50401986/,No,"Bench, outdoor,          136 cm",David Wahl,42,52,136
